<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"gameover.mp3"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@26d7f33","0","1776"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","1520"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_6_9:5"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_7_8:1"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","528"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1120"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","544"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","800"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_5_3:4"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","832"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@bb84826","0","1584"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_8_3:1"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1280"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@bb84826","0","240"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","432"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","416"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1008"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@bb84826","0","512"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@ddf9f05","0","1328"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1744"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","656"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1456"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","656"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_7_7:3"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_7_9:3"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"settle.mp3"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","688"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","1472"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@26d7f33","0","1264"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","416"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_7_4:3"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1600"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1152"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_6_2:3"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@ddf9f05","0","1360"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","176"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@26d7f33","0","1552"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"FPSCounter","fps: 9"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","768"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@ddf9f05","0","1504"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","1280"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@ddf9f05","0","1776"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","336"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@26d7f33","0","1728"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1664"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{f9ddc90 V.E...... ......I. 0,0-0,0}"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","1296"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","592"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","1696"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","1776"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","288"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@ddf9f05","0","1520"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@26d7f33","0","992"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@bb84826","0","1760"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","512"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"Settings","STATS_8_5:1"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","1568"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@76989c0","0","784"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@bb84826","0","1056"
<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>;"[I@b3915bb","0","304"
