"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","ccn.ac"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------652.15125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------287"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------619.09875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------313"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------598.7587"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------329"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------577.1475"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------346"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------549.18"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------368"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------516.1275"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------394"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------485.6175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------418"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------443.66626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------451"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------402.98627"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------483"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------369.93375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------509"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------349.59375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------525"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------315.27"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------552"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------280.94626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------579"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------247.89375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------605"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------216.1125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------630"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------180.5175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------658"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------153.82126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------679"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------110.59875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------713"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------82.63125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------735"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------52.12125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------759"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------10.17"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------792"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------814"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------33"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------67"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------102"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------135"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------166"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------193"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------240"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------273"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------296"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------329"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------367"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------389"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------416"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","play background music","play background music"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------49"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------68"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --15"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------121"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------138"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------170"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------192"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------224"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------256"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------281"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------322"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------346"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------370"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------422"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------439"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------485"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------502"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------35"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------57"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------91"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------122"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------146"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------172"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------205"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------236"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------260"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------289"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------320"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------351"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------404"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------29.23875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------23"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------59.74875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------47"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------90.25875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------71"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------123.31125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------97"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------155.0925"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------122"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------190.6875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------150"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------252.97874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------199"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------273.31876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------215"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------315.27"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------248"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------341.96625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------269"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------378.8325"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------298"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------415.69876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------327"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------452.565"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------356"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------474.17624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------373"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------514.85626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------405"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------551.72253"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------434"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------572.0625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------450"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------620.37"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------488"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------638.1675"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------502"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------666.135"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------524"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------691.56"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------544"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------723.34125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------569"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------771.64874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------607"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------785.6325"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------618"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------828.855"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------652"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------866.9925"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------682"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------883.51874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------695"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------916.5712"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------721"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------952.16626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------749"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1006.83"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------792"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --18"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1017.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------976.32"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------32"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------915.3"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------80"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------901.3163"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------91"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------870.8063"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------115"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------817.41376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------157"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------794.53125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------761.47876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------201"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------734.78253"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------222"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------682.66125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------263"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------668.6775"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------274"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------636.89624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------299"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------603.84375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------325"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------573.33374"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------349"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------537.7388"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------377"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------514.85626"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------395"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------485.6175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------418"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------453.83624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------443"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------427.14"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------464"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------381.375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------500"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------354.67874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------521"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------313.99875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------553"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------279.675"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------580"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------241.5375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------610"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------208.485"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------636"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------180.5175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------658"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------146.19376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------685"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------106.785"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------716"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------72.46125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------743"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------33.0525"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------774"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------808"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------32"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------59"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------87"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------114"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------150"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------202"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------238"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------263"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------302"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------343"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to help Board"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------362"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","java.lang.String>>>>>>>>>>>>>","------------------------closeMenuBoard"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","SoundManager.bgm","!= null"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","bgm.isPlaying()","true"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1001"
"<android.view.View: void setVisibility(int)>","8"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --15"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","go to menuBoard"
"<android.os.Handler: boolean sendEmptyMessage(int)>","1000"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------1017.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------976.32"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------32"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------961.065"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------44"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------910.215"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------84"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------889.875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------100"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------842.83875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------137"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------821.2275"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------154"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------799.6163"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------171"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------753.85126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------207"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------710.6288"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------241"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------672.4913"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------271"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------634.35376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------301"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------616.5563"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------315"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------578.41876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------345"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------527.5687"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------385"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------498.33002"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------408"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------467.82"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------432"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------436.03876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------457"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------377.56125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------503"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------357.22125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------519"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------313.99875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------553"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------270.77625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------587"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------231.36751"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------618"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------208.485"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------636"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------134.7525"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------694"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------104.2425"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------718"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------29.23875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------777"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------801"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------28"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------65"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------88"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------117"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------158"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------288"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------358"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------408"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","arrival listener is trigged..."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","play background music","play background music"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------35"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------67"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --15"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------99"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------134"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------161"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------211"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------232"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------269"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------302"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------326"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------354"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------390"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------418"
